id,monto,cantidad,categoria,region,descuento
3860,4901.87,54,Electronica,Este,0.12
3861,3479.53,10,Ropa,Este,0.29
3862,4655.88,48,Electronica,Oeste,0.2
3863,2257.99,40,Deportes,Este,0.38
3864,2857.49,81,Deportes,Sur,0.2
3865,814.37,34,Ropa,Este,0.19
3866,3660.21,18,Alimentos,Norte,0.47
3867,1955.31,97,Hogar,Norte,0.29
3868,1817.29,50,Ropa,Oeste,
3869,2088.81,95,Alimentos,Centro,0.23
3870,4002.94,,Electronica,Sur,0.0
3871,97.24,40,Hogar,Este,0.09
3872,3624.51,53,Ropa,,0.28
3873,4878.1,,Deportes,Oeste,0.43
3874,3308.28,26,Electronica,Sur,0.48
3875,397.62,78,Hogar,Oeste,
3876,3256.4,39,Ropa,Este,0.25
3877,1403.01,,Ropa,Centro,0.34
3878,4965.91,63,Electronica,Sur,0.17
3879,3699.5,89,Electronica,Este,0.34
3880,,94,Deportes,,0.18
3881,633.38,51,Alimentos,Centro,0.14
3882,1780.92,77,Ropa,Norte,0.12
3883,1386.3,64,Electronica,Este,0.29
3884,4196.53,22,Hogar,Centro,0.35
3885,3284.46,73,Ropa,Centro,0.01
3886,2904.1,86,Alimentos,Oeste,0.41
3887,388.74,70,Electronica,Norte,0.22
3888,2915.19,48,Deportes,Sur,0.36
3889,3257.61,98,Ropa,Norte,0.47
3890,2897.97,20,Deportes,Sur,0.02
3891,3528.84,6,,Sur,0.22
3892,3561.22,71,,Centro,0.03
3893,4262.87,29,Hogar,Este,0.47
3894,4934.7,54,Electronica,Este,0.23
3895,1438.58,25,,Oeste,0.24
3896,1223.72,93,Alimentos,Oeste,0.3
3897,3270.74,31,Deportes,Norte,0.03
3898,808.34,13,Hogar,Este,0.29
3899,3887.89,88,Electronica,Norte,
3900,1933.6,78,,,0.38
3901,3359.26,5,Alimentos,Sur,0.26
3902,3643.68,52,Electronica,Este,0.12
3903,541.03,74,Electronica,Norte,0.03
3904,633.63,82,Electronica,Centro,0.4
3905,985.61,39,Deportes,Sur,0.01
3906,2245.16,76,Ropa,Centro,
3907,3398.51,50,Ropa,Centro,0.02
3908,1604.31,10,Electronica,Centro,0.39
3909,4869.0,69,Ropa,,0.15
3910,986.78,89,Hogar,Sur,0.33
3911,1912.49,1,Electronica,Norte,0.17
3912,4125.39,61,Hogar,Oeste,0.03
3913,2966.61,86,Ropa,,0.3
3914,4850.77,41,Deportes,Sur,0.13
3915,4180.62,2,Deportes,Sur,0.24
3916,2987.51,23,Electronica,Oeste,0.17
3917,4208.43,34,Alimentos,Este,0.05
3918,1780.44,39,Ropa,Este,0.47
3919,2099.21,78,Deportes,Norte,0.02
3920,519.61,95,Deportes,Norte,0.45
3921,2141.99,64,,Centro,0.32
3922,,26,,Este,0.1
3923,3514.23,63,,Este,0.48
3924,4500.24,89,Ropa,Centro,0.1
3925,1801.03,42,Alimentos,Centro,0.17
3926,3191.65,69,Ropa,Sur,0.41
3927,1890.79,96,Deportes,Oeste,0.39
3928,2316.15,62,Ropa,Norte,0.4
3929,2784.76,36,Ropa,Norte,0.38
3930,4339.73,79,Electronica,Sur,0.36
3931,3509.98,97,Hogar,Sur,0.43
3932,1257.28,65,Deportes,Este,0.17
3933,2651.54,31,,Oeste,0.38
3934,1019.11,65,Alimentos,Norte,0.24
3935,2236.65,70,Deportes,Oeste,0.18
3936,466.43,95,Deportes,Centro,0.03
3937,1464.4,39,Deportes,Norte,0.03
3938,4255.94,23,Hogar,Sur,0.4
3939,394.78,3,,Oeste,0.15
3940,765.48,31,Deportes,,0.35
3941,1423.49,64,Ropa,Sur,0.04
3942,3400.66,13,Hogar,Oeste,0.48
3943,4923.74,68,Alimentos,Centro,0.42
3944,2271.31,49,Electronica,Centro,0.45
3945,2137.81,,Electronica,Oeste,0.39
3946,1484.49,82,Ropa,Centro,0.13
3947,4115.02,18,Hogar,Oeste,0.14
3948,1443.01,29,,Sur,0.07
3949,1372.66,100,Alimentos,Norte,0.1
3950,4002.26,2,Alimentos,,0.38
3951,3295.6,82,Hogar,Centro,0.02
3952,4650.81,100,Deportes,Este,0.38
3953,4052.84,71,Ropa,Sur,0.15
3954,3359.01,46,Alimentos,Oeste,0.09
3955,2739.98,21,Electronica,Norte,0.22
3956,1143.73,36,Deportes,Norte,0.3
3957,4821.25,47,Hogar,Oeste,
3958,3942.69,30,,Sur,0.14
3959,1967.96,77,Deportes,Centro,0.13
3960,,4,Alimentos,Sur,0.32
3961,2955.96,,Alimentos,Centro,0.01
3962,3305.65,4,Ropa,Sur,0.06
3963,3073.37,37,Electronica,Oeste,0.29
3964,4698.58,2,Alimentos,Centro,
3965,4577.21,43,Alimentos,Centro,0.24
3966,1888.3,,Alimentos,Oeste,0.2
3967,744.16,70,Deportes,Sur,
3968,4288.65,87,,Sur,0.31
3969,589.25,,Hogar,Oeste,0.39
3970,1451.9,7,Hogar,Norte,0.37
3971,751.6,71,Alimentos,Centro,0.17
3972,3068.32,,Deportes,Oeste,0.38
3973,,45,Hogar,Este,0.3
3974,155.82,80,Hogar,Este,0.24
3975,1012.52,58,Deportes,,0.02
3976,2296.81,40,Alimentos,Oeste,0.4
3977,1927.81,5,Alimentos,Oeste,0.39
3978,4245.35,7,Electronica,Oeste,0.37
3979,1572.29,36,Ropa,Centro,0.02
3980,2533.72,9,Deportes,Este,0.21
3981,909.29,40,Alimentos,Centro,0.06
3982,2100.8,15,Ropa,Norte,0.19
3983,722.14,16,Deportes,Sur,0.25
3984,4776.64,80,Electronica,Este,0.01
3985,2803.5,48,,Sur,0.36
3986,2084.55,42,Hogar,Oeste,0.2
3987,4173.87,91,Electronica,,0.05
3988,1362.28,48,Electronica,,0.07
3989,4845.11,,Hogar,Sur,0.3
3990,2811.27,43,Ropa,Este,0.15
3991,3557.35,95,Deportes,Sur,0.45
3992,2042.29,42,Deportes,Oeste,0.22
3993,3512.72,94,Electronica,Este,0.33
3994,2936.91,46,Hogar,Centro,0.3
3995,3575.0,,Electronica,Sur,0.24
3996,4770.69,38,Hogar,Oeste,0.45
3997,2404.08,57,Hogar,Oeste,0.08
3998,4787.64,,Hogar,Centro,0.38
3999,3439.33,71,Hogar,Sur,0.24
4000,2194.82,45,Ropa,Este,0.48
4001,4978.08,62,Hogar,Centro,0.21
4002,3268.59,56,Alimentos,Este,0.2
4003,,51,,Oeste,0.12
4004,4326.36,99,Hogar,Oeste,0.41
4005,1436.0,,Electronica,Oeste,0.32
4006,1391.32,90,Electronica,Norte,0.48
4007,4447.89,67,Ropa,Sur,
4008,4033.24,97,Alimentos,Este,0.33
4009,555.52,57,Alimentos,Norte,
4010,4784.91,48,Hogar,Este,
4011,637.9,87,Deportes,Sur,0.42
4012,1593.23,20,Electronica,Sur,0.12
4013,1732.46,62,Hogar,Este,0.48
4014,2927.23,67,,Oeste,0.17
4015,1339.26,43,,Oeste,0.01
4016,564.43,54,Electronica,Oeste,0.2
4017,1245.06,17,Hogar,,0.4
4018,478.43,14,Hogar,,0.35
4019,1365.99,72,Hogar,Este,0.48
4020,3822.72,94,Hogar,Oeste,0.44
4021,3009.36,,Alimentos,Centro,
4022,64.54,66,Electronica,Este,
4023,130.69,71,Electronica,Sur,0.06
4024,3209.66,85,Ropa,Sur,0.4
4025,490.58,73,Electronica,Este,0.01
4026,4814.14,100,Alimentos,Sur,0.25
4027,797.67,35,Alimentos,Este,0.41
4028,4236.94,75,,Oeste,0.12
4029,4843.25,92,Alimentos,Centro,0.06
4030,1059.35,74,Deportes,Oeste,0.42
4031,506.63,6,Deportes,Sur,0.07
4032,655.27,29,Alimentos,Centro,
4033,1930.81,24,Deportes,Este,0.45
4034,1606.37,65,Ropa,Este,0.34
4035,185.5,35,Hogar,Este,0.46
4036,4639.74,23,Alimentos,Sur,
4037,3323.2,19,Ropa,Sur,0.22
4038,874.22,33,Alimentos,Oeste,0.1
4039,4106.85,5,Ropa,Norte,0.48
4040,2274.48,4,Electronica,Oeste,0.28
4041,2859.1,29,Alimentos,Centro,0.33
4042,3716.21,31,Hogar,Centro,0.06
4043,4442.74,63,Ropa,Norte,0.13
4044,4363.05,71,Deportes,Norte,0.13
4045,3213.84,92,Ropa,Este,0.31
4046,1625.89,79,Hogar,Sur,0.13
4047,1265.01,44,Deportes,Este,
4048,503.54,68,Hogar,Sur,0.5
4049,1984.2,63,Electronica,Este,0.25
4050,4501.58,76,Deportes,Oeste,0.12
4051,1919.68,93,Alimentos,Norte,0.34
4052,4866.88,53,Hogar,Este,0.21
4053,4935.86,68,Deportes,Oeste,0.03
4054,2074.25,29,Alimentos,Centro,0.16
4055,4861.94,72,Alimentos,Norte,0.22
4056,1407.52,63,Deportes,Centro,0.07
4057,4154.01,73,Deportes,Oeste,0.44
4058,3160.16,18,Electronica,,
4059,,23,Electronica,Este,0.2
4060,2444.77,14,Electronica,Oeste,0.29
4061,3164.17,2,Alimentos,Oeste,0.0
4062,1368.12,62,Deportes,Oeste,0.45
4063,3297.85,67,Electronica,Centro,0.02
4064,3716.0,84,Ropa,Oeste,0.46
4065,3379.19,64,Ropa,Este,0.13
4066,2413.12,,Deportes,Norte,0.0
4067,2354.21,81,Electronica,Oeste,0.31
4068,3303.51,5,Hogar,Oeste,0.13
4069,1368.38,96,Alimentos,Este,0.06
4070,2504.76,95,Hogar,Centro,0.08
4071,726.32,69,Ropa,Norte,0.37
4072,2803.38,8,Deportes,Oeste,0.09
4073,1343.81,96,Hogar,Centro,0.47
4074,3944.43,52,Hogar,Oeste,0.12
4075,3491.69,75,Deportes,Oeste,0.02
4076,2007.49,8,Electronica,Norte,0.1
4077,390.72,58,Electronica,Centro,0.44
4078,1026.39,98,Hogar,Sur,0.38
4079,1827.63,81,Deportes,Oeste,0.38
4080,2346.72,47,Electronica,Sur,0.3
4081,4600.07,98,Deportes,Oeste,0.05
4082,,74,Ropa,Oeste,0.39
4083,979.2,54,,Centro,
4084,1439.2,62,Electronica,Sur,0.07
4085,3232.51,76,Hogar,Este,0.21
4086,3002.17,89,Alimentos,Norte,0.44
4087,4491.76,86,Ropa,Sur,0.07
4088,1787.29,57,Ropa,Centro,0.25
4089,1505.1,53,Alimentos,Este,0.15
4090,2276.99,67,Electronica,Este,0.38
4091,251.15,70,Alimentos,Este,0.2
4092,3254.3,2,Hogar,Oeste,0.28
4093,1303.67,11,Deportes,Oeste,0.22
4094,1923.57,50,Alimentos,Oeste,0.12
4095,2872.51,26,Ropa,Oeste,0.29
4096,855.49,10,Ropa,Oeste,0.09
4097,4934.78,22,Electronica,Sur,0.14
4098,136.97,83,,Centro,0.08
4099,1185.03,49,Alimentos,Centro,
4100,2198.22,93,Hogar,Centro,0.22
4101,2254.75,96,Alimentos,Sur,0.34
4102,3160.58,34,Hogar,,0.4
4103,4222.05,44,Ropa,Sur,0.24
4104,1115.19,59,Deportes,Centro,0.19
4105,4163.87,48,Ropa,Sur,0.44
4106,207.25,8,Electronica,Oeste,0.01
4107,1824.78,,Alimentos,Este,0.03
4108,4299.35,61,Ropa,Norte,0.07
4109,3816.2,26,Alimentos,Oeste,0.4
4110,4534.7,70,Ropa,Norte,
4111,4581.55,72,Deportes,Centro,0.31
4112,3509.29,25,Deportes,Oeste,0.47
4113,3207.92,32,Deportes,Centro,0.42
4114,2518.71,43,Alimentos,Este,0.4
4115,2221.23,52,Electronica,Norte,0.3
4116,3062.71,89,Deportes,Este,0.2
4117,83.42,86,Electronica,Este,0.18
4118,2757.97,93,Alimentos,Centro,0.22
4119,4237.98,5,Hogar,Este,0.34
4120,3454.96,47,Hogar,Centro,0.2
4121,3097.97,99,,Sur,0.35
4122,2046.69,24,Hogar,Centro,0.06
4123,145.33,62,Hogar,Centro,0.26
4124,562.64,93,Electronica,Norte,0.16
4125,2133.39,5,Electronica,Este,0.26
4126,2511.79,55,Hogar,Sur,0.38
4127,2130.71,6,Alimentos,Oeste,0.24
4128,3676.39,42,Hogar,Sur,0.41
4129,64.63,,Deportes,Centro,0.41
4130,3142.77,42,Deportes,Este,0.08
4131,3148.27,,Electronica,,
4132,1852.39,95,Electronica,Norte,0.38
4133,598.82,15,Hogar,Este,0.32
4134,,85,,Este,0.02
4135,174.41,76,,Centro,0.31
4136,190.5,40,Hogar,Centro,0.15
4137,4601.97,84,Hogar,Sur,0.28
4138,1629.41,96,Ropa,Este,0.02
4139,3341.07,83,Hogar,Sur,0.39
4140,180.91,,Deportes,Centro,
4141,,93,Hogar,Sur,0.38
4142,526.93,,Deportes,Oeste,0.05
4143,2491.59,,Hogar,Centro,0.48
4144,4467.12,81,Ropa,Este,0.19
4145,1908.21,53,Electronica,Este,0.08
4146,544.48,76,Ropa,Centro,0.2
4147,2493.37,75,Deportes,,0.24
4148,2530.53,16,Alimentos,Norte,0.12
4149,188.93,49,Alimentos,Oeste,0.41
4150,4241.58,14,Alimentos,Centro,0.22
4151,721.45,54,Alimentos,Centro,0.14
4152,576.95,94,Deportes,Oeste,0.28
4153,3016.69,25,Ropa,Sur,0.3
4154,3352.24,,Alimentos,Este,0.14
4155,,89,Alimentos,Oeste,0.18
4156,991.3,56,Alimentos,Este,0.42
4157,4213.12,46,Alimentos,Oeste,0.07
4158,1842.12,65,Deportes,Norte,0.26
4159,2356.71,25,Deportes,Centro,0.02
4160,3667.85,53,Hogar,Oeste,0.23
4161,2150.58,79,Electronica,Este,0.25
4162,2689.45,91,Deportes,Centro,0.15
4163,3937.89,63,Hogar,Este,0.44
4164,3019.67,88,Hogar,Sur,0.2
4165,163.58,16,Electronica,Centro,0.36
4166,,6,Ropa,Este,0.28
4167,3325.41,13,Deportes,Sur,0.05
4168,680.18,16,Deportes,Este,0.11
4169,364.45,100,Deportes,Este,0.45
4170,1304.15,41,Hogar,,0.04
4171,920.83,46,Hogar,Sur,0.2
4172,1558.14,71,Alimentos,Centro,0.07
4173,736.35,55,Ropa,Oeste,0.05
4174,306.43,10,Deportes,Norte,0.24
4175,3546.94,9,Hogar,Sur,
4176,2116.15,48,Hogar,Oeste,
4177,4048.57,15,Ropa,,0.22
4178,2269.62,97,Deportes,Sur,0.01
4179,,95,Hogar,,0.09
4180,3261.6,37,Deportes,Centro,0.16
4181,3082.14,22,Ropa,Sur,0.27
4182,2876.61,23,,Sur,0.16
4183,4753.87,63,Electronica,Oeste,0.18
4184,1808.23,70,Deportes,Este,0.24
4185,1087.34,77,Alimentos,Este,0.12
4186,1404.31,70,,Oeste,0.25
4187,4846.68,7,Electronica,Norte,0.06
4188,3830.59,91,Electronica,Este,0.14
4189,2905.53,15,Electronica,Centro,
4190,4944.97,42,Ropa,Oeste,0.42
4191,2837.4,50,Ropa,Oeste,0.07
4192,267.16,20,Hogar,Centro,0.0
4193,2328.23,6,Deportes,Centro,0.06
4194,4480.46,,Hogar,Sur,0.38
4195,790.7,29,Hogar,Sur,0.18
4196,1202.84,20,Hogar,Norte,0.4
4197,2073.99,3,Alimentos,Oeste,0.29
4198,410.36,6,Ropa,Oeste,0.04
4199,3122.1,64,Hogar,Este,0.34
4200,4719.67,91,Electronica,Centro,0.46
4201,497.68,41,,Este,0.06
4202,1467.35,40,Hogar,Sur,0.44
4203,4615.83,92,Hogar,Este,0.29
4204,4719.94,70,,Norte,0.37
4205,3976.26,52,,Norte,0.04
4206,3362.16,69,Electronica,Norte,0.05
4207,4824.22,49,Electronica,,0.42
4208,3874.1,95,Hogar,Oeste,0.15
4209,4796.54,10,Ropa,Norte,0.44
4210,1271.13,41,Ropa,Centro,0.33
4211,1147.98,83,Electronica,Oeste,0.5
4212,1312.25,67,Electronica,Este,0.47
4213,1194.14,55,Hogar,Este,0.07
4214,3807.44,56,Electronica,Este,0.14
4215,1443.52,28,Ropa,Este,0.5
4216,3715.44,81,Deportes,Norte,0.34
4217,2679.97,88,Electronica,Centro,0.23
4218,73.39,87,Alimentos,Oeste,0.43
4219,1340.99,84,Hogar,Oeste,0.43
4220,,65,Ropa,,0.08
4221,3513.42,41,Deportes,Norte,
4222,3739.43,80,Electronica,Este,0.29
4223,111.12,85,Deportes,Norte,0.02
4224,2237.33,51,Deportes,Sur,0.2
4225,2132.97,12,,Oeste,0.43
4226,2442.4,79,Electronica,Sur,
4227,618.08,16,Deportes,Sur,0.29
4228,4778.08,50,,Sur,0.07
4229,1723.45,55,Electronica,Este,0.09
4230,1399.95,84,Hogar,Oeste,0.09
4231,903.59,87,,Norte,0.36
4232,1196.11,15,,Este,0.25
4233,256.82,43,Alimentos,Norte,0.07
4234,2875.52,95,Deportes,Este,0.25
4235,914.76,75,Electronica,Norte,0.07
4236,747.2,14,,Norte,0.44
4237,2379.74,98,Deportes,Centro,0.09
4238,4063.46,14,Ropa,Sur,0.07
4239,2790.79,68,Hogar,,0.44
4240,3821.83,27,Electronica,Este,0.42
4241,2200.83,62,Electronica,Centro,0.06
4242,1882.04,1,Electronica,Centro,0.4
4243,4627.41,39,Ropa,Sur,0.3
4244,1395.14,95,Ropa,Este,0.27
4245,1981.46,47,Electronica,,0.02
4246,4591.5,65,Deportes,Norte,0.43
4247,142.03,23,Alimentos,,0.37
4248,3647.15,63,Alimentos,Este,0.49
4249,355.4,99,Ropa,Norte,0.16
4250,85.6,88,Hogar,Sur,0.03
4251,2867.49,92,Deportes,Sur,0.05
4252,,27,Electronica,Oeste,0.42
4253,4862.79,,Ropa,,0.24
4254,2694.57,7,Deportes,Oeste,0.14
4255,487.02,35,Hogar,Oeste,0.35
4256,1804.13,42,Ropa,Centro,0.21
4257,,29,Electronica,Oeste,0.46
4258,4533.09,5,Deportes,,0.24
4259,3478.14,2,Hogar,Este,0.27
4260,2180.0,58,Electronica,Oeste,0.37
4261,4980.29,,Alimentos,Este,0.03
4262,3331.58,36,Electronica,Oeste,
4263,3995.47,77,Electronica,Este,0.02
4264,396.8,45,Hogar,,0.27
4265,1277.94,56,,,0.26
4266,,3,Alimentos,Oeste,0.21
4267,1059.23,69,Electronica,Centro,0.18
4268,714.14,55,,Centro,0.22
4269,,43,Ropa,Norte,0.04
4270,1923.36,85,Deportes,Norte,0.28
4271,548.7,57,,Norte,0.46
4272,3420.39,62,Ropa,Norte,0.49
4273,3455.45,100,Hogar,Norte,0.35
4274,1539.91,53,Deportes,Este,0.46
4275,3219.94,98,Deportes,Centro,0.34
4276,341.22,31,Alimentos,Centro,0.32
4277,789.81,96,Alimentos,Este,0.49
4278,4547.9,40,,Oeste,
4279,3804.9,52,Alimentos,Centro,0.49
4280,96.33,97,Hogar,Este,0.2
4281,2352.76,68,Ropa,Centro,
4282,2692.41,17,Hogar,Oeste,0.29
4283,4752.24,89,Alimentos,Este,0.29
4284,2886.44,27,Electronica,Este,0.22
4285,4287.47,15,Hogar,Sur,
4286,3669.76,54,Hogar,Oeste,0.33
4287,4971.82,46,Electronica,Este,0.42
4288,3750.59,47,Electronica,Centro,0.14
4289,4390.9,42,Hogar,Este,0.19
4290,2750.13,94,Hogar,Este,0.33
4291,4857.94,,Alimentos,Norte,0.17
4292,806.94,61,Ropa,Centro,0.31
4293,2540.01,8,Ropa,Oeste,0.28
4294,119.14,55,Ropa,Oeste,0.27
4295,1534.63,83,Alimentos,Este,0.3
4296,,78,Ropa,Oeste,0.4
4297,1283.96,14,Deportes,Sur,0.14
4298,2144.49,88,Alimentos,,0.09
4299,374.42,61,Ropa,,0.24
4300,110.57,28,Deportes,,0.37
4301,3855.08,23,Ropa,Este,0.22
4302,492.86,,Deportes,Norte,0.34
4303,876.85,54,,Sur,0.02
4304,4967.52,34,Electronica,Norte,0.18
4305,4132.87,96,Hogar,Oeste,0.5
4306,1272.77,38,Hogar,Este,0.28
4307,2651.86,32,Deportes,Este,0.24
4308,1221.98,94,Electronica,Centro,0.22
4309,377.73,6,Hogar,Centro,0.17
4310,4310.27,40,Hogar,Centro,0.35
4311,3812.67,31,Alimentos,Norte,0.44
4312,4275.88,57,Deportes,Centro,0.24
4313,1476.35,91,Deportes,Oeste,0.39
4314,4175.08,96,Electronica,Este,0.11
4315,,2,,Este,0.05
4316,3443.94,24,Alimentos,Sur,0.22
4317,1592.66,27,Electronica,Este,0.45
4318,1850.05,29,Electronica,Norte,0.05
4319,3466.81,25,Electronica,Sur,0.48
4320,,91,Hogar,Sur,0.5
4321,2979.85,85,Electronica,Este,
4322,2071.59,71,Alimentos,,0.08
4323,,68,Hogar,Norte,0.13
4324,3253.39,35,,Oeste,0.27
4325,4151.1,4,Electronica,Este,0.02
4326,4614.01,74,Hogar,,0.31
4327,2412.19,25,Hogar,Centro,0.35
4328,253.18,65,Hogar,Este,0.17
4329,1551.53,97,Deportes,Norte,0.3
4330,3801.61,34,Hogar,Norte,0.37
4331,2792.59,49,,,0.48
4332,3929.45,63,Hogar,Oeste,
4333,1633.86,,Alimentos,Centro,0.14
4334,1306.58,52,Electronica,Norte,0.31
4335,4096.6,86,Ropa,Este,0.21
4336,4737.09,38,Deportes,Sur,0.03
4337,4634.91,49,Electronica,Norte,0.04
4338,1103.72,61,Hogar,Norte,0.47
4339,1567.88,59,,Norte,0.16
4340,4159.41,97,Electronica,,0.36
4341,2368.89,65,Electronica,Oeste,0.18
4342,2413.68,,Ropa,Sur,0.07
4343,1166.62,16,Ropa,Sur,0.01
4344,887.64,63,Hogar,Este,0.1
4345,276.65,74,,Este,0.34
4346,3441.93,99,Deportes,,0.37
4347,3872.17,52,Electronica,Centro,0.03
4348,747.87,85,,Sur,
4349,3677.45,31,Alimentos,Centro,0.11
4350,620.63,49,Deportes,Este,0.22
4351,1985.85,25,Alimentos,Oeste,0.49
4352,944.1,8,Alimentos,,0.09
4353,4726.46,,Hogar,Centro,0.01
4354,489.02,26,Electronica,Norte,0.14
4355,1616.45,37,Deportes,Norte,0.48
4356,1386.88,90,Electronica,Centro,0.42
4357,4758.89,5,Ropa,Centro,0.28
4358,1426.72,79,Deportes,Norte,0.32
4359,78.71,68,Alimentos,Sur,0.08
4360,,7,,Centro,0.32
4361,4754.74,43,Electronica,Sur,0.1
4362,126.69,22,Alimentos,Sur,0.39
4363,,69,Electronica,Este,0.16
4364,2343.23,57,Alimentos,,0.24
4365,1045.28,96,Electronica,Este,0.44
4366,4109.48,3,,Norte,0.47
4367,3676.21,43,Ropa,Sur,0.3
4368,3502.29,100,Alimentos,Centro,0.29
4369,3060.7,,Ropa,Oeste,0.34
4370,1838.0,6,Electronica,Sur,0.07
4371,1488.9,83,,Oeste,0.49
4372,1439.39,39,Ropa,Este,0.21
4373,4843.8,77,Deportes,Este,0.14
4374,,41,Ropa,Norte,0.46
4375,3088.76,53,Electronica,Norte,0.12
4376,4053.2,29,Electronica,Oeste,0.26
4377,,4,Electronica,Norte,0.36
4378,1229.57,56,Electronica,Sur,0.21
4379,3692.42,62,Ropa,Norte,0.3
4380,4855.01,68,Ropa,Norte,0.28
4381,152.57,75,Hogar,Centro,0.15
4382,1983.89,73,Hogar,Oeste,0.31
4383,4672.85,65,Deportes,Norte,0.03
4384,4421.65,65,Ropa,Norte,0.26
4385,4328.61,70,Electronica,Norte,0.19
4386,2985.93,37,Deportes,Sur,0.31
4387,2790.26,34,Alimentos,Este,0.0
4388,2655.88,74,Alimentos,Centro,
4389,1278.61,41,Ropa,Sur,0.46
4390,355.87,89,Hogar,Este,
4391,3031.17,82,,Centro,0.11
4392,,57,Alimentos,Sur,0.46
4393,637.98,68,Electronica,Este,0.01
4394,4752.53,81,,Norte,0.1
4395,3344.93,18,Alimentos,Norte,0.3
4396,2725.36,93,Hogar,Sur,0.18
4397,,2,Hogar,Norte,0.22
4398,1663.61,53,Hogar,Este,0.07
4399,1718.01,44,Deportes,Oeste,0.15
4400,3052.61,8,Hogar,Este,0.08
4401,,13,Deportes,Sur,0.39
4402,3356.24,31,Deportes,Sur,0.4
4403,3236.26,84,Hogar,Norte,0.21
4404,2010.21,83,Hogar,Norte,0.28
4405,4163.0,53,Hogar,,0.12
4406,747.49,37,,Norte,0.32
4407,3917.03,11,Hogar,Centro,
4408,1547.98,93,Deportes,Oeste,0.03
4409,3677.29,39,Electronica,Este,0.33
4410,3571.85,87,Ropa,,0.25
4411,995.48,51,Electronica,,0.39
4412,3137.86,52,Hogar,Este,0.03
4413,,5,Hogar,Este,0.2
4414,4161.08,98,Alimentos,,0.17
4415,966.36,63,Hogar,,0.13
4416,3507.09,25,Deportes,Este,0.49
4417,3198.38,41,,Este,0.37
4418,822.44,68,Ropa,,0.42
4419,1999.83,94,Ropa,Oeste,0.46
4420,1399.86,37,Deportes,Este,0.39
4421,2628.87,64,Electronica,Oeste,0.37
4422,651.75,98,Ropa,Centro,0.14
4423,3868.9,2,Electronica,,0.31
4424,2214.25,23,Electronica,Este,0.08
4425,647.74,46,Electronica,Sur,0.48
4426,2962.74,,Electronica,Centro,0.23
4427,1146.83,45,Ropa,Sur,0.18
4428,4596.03,92,Electronica,Sur,0.35
4429,3670.07,79,Deportes,Este,0.12
4430,3098.79,27,Deportes,Norte,0.36
4431,916.53,20,,Oeste,0.33
4432,2528.57,60,Alimentos,Oeste,0.23
4433,,83,Hogar,Sur,0.32
4434,900.63,85,Hogar,Sur,0.44
4435,,78,Hogar,Sur,0.13
4436,4623.43,85,Deportes,Oeste,0.35
4437,979.85,14,Electronica,Centro,0.15
4438,1126.53,47,Deportes,Sur,0.36
4439,94.18,46,Ropa,Este,0.3
4440,4005.78,64,Ropa,Sur,0.18
4441,3239.76,100,Alimentos,Este,0.4
4442,4399.89,55,Electronica,Norte,0.43
4443,3930.55,68,Alimentos,Centro,0.33
4444,3777.91,8,Alimentos,Norte,0.18
4445,3928.95,79,Hogar,Oeste,0.17
4446,1044.93,60,Hogar,Oeste,0.45
4447,899.03,87,Alimentos,Este,0.16
4448,1036.0,85,Deportes,Norte,
4449,3256.78,78,Deportes,Este,0.39
4450,3394.27,98,Ropa,Norte,0.19
4451,4739.54,19,Alimentos,Sur,0.22
4452,2073.07,83,Deportes,Norte,0.16
4453,597.34,,Ropa,Oeste,0.33
4454,531.54,95,Deportes,Oeste,0.21
4455,3433.05,12,Alimentos,Norte,0.03
4456,,84,Hogar,Oeste,0.23
4457,2292.62,18,Electronica,Este,0.24
4458,,79,Ropa,Norte,
4459,1488.34,98,Electronica,Norte,0.06
4460,4754.11,60,,Este,0.42
4461,2984.07,91,Ropa,Norte,0.32
4462,4016.41,46,Electronica,Norte,0.24
4463,277.64,59,Electronica,Centro,0.29
4464,3406.85,56,Alimentos,Norte,0.05
4465,3111.53,71,Ropa,Centro,0.31
4466,2568.01,70,Deportes,Centro,0.36
4467,3889.53,80,Hogar,Oeste,0.27
4468,4603.38,90,Deportes,Norte,0.44
4469,1290.43,76,Ropa,Sur,0.01
4470,4290.19,12,Deportes,Este,0.16
4471,,69,Alimentos,Norte,0.15
4472,2249.65,42,Ropa,Este,0.14
4473,2044.52,69,Deportes,,0.11
4474,3636.99,49,,Centro,0.4
4475,,40,Deportes,,0.13
4476,3804.12,20,Electronica,Sur,0.28
4477,4210.02,3,Electronica,Centro,0.42
4478,4806.98,11,Hogar,Oeste,0.32
4479,3425.76,36,Hogar,,0.0
4480,1714.72,45,Alimentos,Oeste,0.14
4481,3422.4,42,Electronica,Sur,0.09
4482,327.18,53,Hogar,Sur,0.17
4483,3055.81,60,Alimentos,Este,0.32
4484,4661.36,47,Ropa,Oeste,0.29
4485,1315.48,18,Hogar,,0.22
4486,1533.19,55,Alimentos,Este,0.12
4487,1394.9,24,,Este,0.26
4488,3012.09,87,Deportes,Este,0.44
4489,4030.89,27,Deportes,Norte,0.01
4490,4486.65,20,Ropa,Sur,0.36
4491,1026.56,95,Hogar,Norte,0.29
4492,4432.97,2,Alimentos,Norte,0.13
4493,1527.57,79,Deportes,Oeste,0.02
4494,3674.68,96,Hogar,,0.09
4495,3764.62,47,Hogar,,0.48
4496,1763.54,87,Electronica,Oeste,0.07
